3,Vice President - QBE the Americas,NA,Authorized to work in the US for any employer,"Change Management (Less than 1 year), Contract Negotiations (Less than 1 year), Relationship Management (Less than 1 year), training (4 years), Vendor Management (4 years)","['Vice President', 'Assistant Vice President, Strategic Sourcing', 'Team Lead', 'Associate', 'Analyst']","['QBE the Americas - Chicago, IL', 'QBE the Americas', 'QBE the Americas', 'Huron Consulting Group', 'Huron Consulting Group']","['April 2011 to Present', 'May 2012 to February 2014', 'April 2011 to May 2012', 'January 2010 to March 2011', 'August 2007 to December 2009']","[' Leading Procurement department with 6 direct reports for a top 25 insurer worldwide Partnering with leadership to manage over $1 Billion in global spend and support transformation efforts Responsible for sourcing and investing in insuretech partners; utilizing IoT to reduce probability of claims  Exceeding savings targets by implementing over $95 Million in annual benefits by optimizing claims processes (fraud and subrogation), in-sourcing coverage counsel where applicable, and integrating Latin American adjusters Invested in a Legal Matter Management technology to select the best performing firms for better outcomes Identifying Vendor Management opportunities by analyzing monthly KPI, SLA, and Spend data Leading workshops with counterparts in Europe and Australia to identify global synergy opportunities  Conducting training sessions to articulate the value of total cost of ownership rather than old price/new price and the importance of detailed data analytics Successfully led the Claims/Procurement workstream for the divestiture of QBE»s Lender-Placed business', "" Invested in spend analytic tools and procurement software to reduce inefficiencies and centralize global procurement Led efforts to reduce claims spend by $10 Million by recommending an optimized medical bill review technology with rules that would utilize different vendors based on the claim type and geographic location of the claim Executed global outsourcing programs (US, Europe, & Australia) resulting in a $10 Million benefit Worked with Senior Marketing, HR, Finance and Strategy executives to integrate with newly acquired companies,develop outsourcing strategies and negotiate terms with TPA's resulting in an additional $2 Million/year savings"", ' Built a Claims and Corporate sourcing/procurement department Responsible for hiring analysts and associates, developing standard templates and methodologies, and selling the advantages of a sourcing/procurement department to internal stakeholders Led efforts to reduce spend by 15%-25% by sourcing areas such as: legal, real estate, independent adjusters,investigators, experts/engineers, direct repair network and temporary housing, resulting in over $8 Million in savingsPage | 1', 'Worked with hospital networks, law firms, and fortune 500 corporations to deliver significant bottom line valuethrough strategy optimization, supply chain redesign, procurement process improvement and strategic sourcing Negotiated commodity areas such as: real estate consolidation, medical gases, laundry/linen, document storage, and distribution, resulting in 15%-35% cost reductions per year for clients Identified over $2 Million in yearly savings for a 77-hospital network by reducing non-labor purchased services spend Worked with the Chief Strategy Officer to centralize distribution for a national hospital network Managed 2-5 Analysts and developed, coached and trained new hires Developed and presented proposals to clients resulting in sales of over $2 Million', ' Sourced telecommunications, subscription services, office products and IT, resulting in 15%-35% cost reductions Successfully managed client and contractor relationships ensuring a Matter Management system deployment Conducted workshops with key executives and assisted in the merger integration of a leading energy supplier']","['Indiana University, Kelley School of Business, Bloomington']",['Bachelor of Science in Business in Business']
3,Vice President (Present) - REGIONS BANK,NA,Authorized to work in the US for any employer,NA,"['Vice President (Present)', 'Bank Manager IV/Vice President', 'Financial Service Specialist', 'Outside Sales representative']","['Regions Mortgage', 'REGIONS BANK', 'REGIONS BANK', 'CNI - ADVERTISING SALES - Dahlonega, GA']","['June 2017 to Present', '2007 to 2017', '2005 to 2007', '2005 to 2005']","['Complete mortgage applications for submission to the loan processing and underwriting departmentsEvaluate  loan requests, analyze financial data, and determines qualification of collateral and customer credit historyMaintain contact with loan customer, communicating progress of loan and obtaining any required documentationPrepare files for underwriting, loan committee, private mortgage insurance company and investor including preparation of loan approval sheet.Structure loan to comply with acceptable lending practices and Federal regulationsEstablishes detailed marketing/business plan including names of potential and existing loan customers, realtors, builders, developers, etc and frequency of contactAnswer customer calls and walk- in customers to discuss various loan products and qualification informationMake sales calls on potential or existing customers to develop new business or retain existing businessCross-sells other bank products and servicesRead surveys and appraisals, and takes necessary steps to correct encroachments and violations. May participate in networking through professional, business and community organizations and activities to promote and market loan products', ""Responsible for everything at the bank location including staff, facility, and regulations.  Spearhead sales strategy to escalate gross revenue and retain clientele within assigned market. Train staff members how to have meaning needs based conversations to help customers with their financial needs. Additionally, a licensed insurance agent in the state of Georgia in life, accident, and health/sickness since 2006. NMLS registered.Additional Key Functions:„è Very experienced in financial functions. Consumer financial capabilities include: home mortgages, home equity lines of credit, investment real estate, land/lot loans, auto, boat, cash securities, personal lines of credit, and unsecured loans/lines of credit. Business: real estate, equipment, lines of credit, and secured/unsecured loans.„è Experienced with real estate appraisals and flood zones.„è Proficient in training staff members to complete the aforementioned tasks.„è Efficiently collect personal and business financial information to accurately underwrite loan requests; expand branch's client and loan portfolio of over 50 million dollars.„è Collaborate with a variety of facilities within the bank's line of products to assist client's with their requests such as insurance, trusts, and mortgages.„è Motivate team members to achieve a high-level performance metrics and meet sales goals; ensure compliance of Federal and company guidelines for the entire bank location..„è Conduct outside sales to proactively secure new business prospects and maintain current client relationships."", ""Completed financial transactions for customers. Addressed all questions, comments, and concerns. Provided thorough explanation of loan and banking processes in detail. Executed top-notch listening capability to provide options that meet the client's' needs. Provided referrals for customers to companies that can fulfill additional financial needs."", 'Efficiently closed sales deals while building rapport and maintaining relationships with clients. Researched opportunities to expand client list and territory. Identified potential customers by reserving a current working knowledge of current market trends. Consistently met and exceeded set sales goals.']",['North Georgia College and State University'],"[""Bachelor's Degree in Business Administration/Marketing""]"
3,Vice President - Hillel,NA,NA,NA,"['Vice President', 'Full-Stack Developer, Intern', 'Liaison']","['Hillel - Boulder, CO', 'Calibermind - Boulder, CO', 'Hillel - Boulder, CO']","['September 2015 to Present', 'January 2017 to August 2017', '2016 to 2017']","['Create board meeting agendas and take minutes„è Liaison for Student Government and Student Organizations communications„è Facilitates communications between board members and staff„è Organize and oversee events and dinners for 60 people on average', 'Designed React Redux and Material UI Components to enhance the UX and client interaction„è Integrated back-end services onto components to visualize marketing data„è Created comprehensive unit and e2e tests for middleware and systems microservices; utilized ava(concurrent testing) and nock (HTTP mocking)„è Developed a wrapper library to make queries to a PostgreSQL serverSKILLS„è   Programming Languages- Proficient: C/C++, Python, JavaScript (React Redux, NodeJS), HTML, SQL (MySQL, PostgreSQL),NoSQL (MongoDB), Scala- Familiar: Java, CSS, VBA„è   Technical Skills- OS: Linux (Ubuntu, Mint), Windows- Hard Skills: OOP/D, Event-Driven Programming, Full-Stack Development, Agile Methodologies- Tools: Atom (JavaScript), PyCharm (Python), Visual Studio Code (C/C++), GitHub, Jira, Apache ServerLEADERSHIP', 'Organized a strong group of students and lobbying appointments with congressmen and campus leaders„è Hosted a leadership dinner for Congressman Polis and student leaders on campus„è Helped develop and facilitate programming on campus„è Established and maintained relationships with student and congressional leadersOTHER SKILLS„è   Fluent in Hebrew']","['University of Colorado at Boulder - Boulder, CO', 'Community College of Denver - Denver, CO']","['Bachelor of Arts in Computer Science', 'NA']"
3,"Student, Data Analyst, Entrepreneur",NA,Authorized to work in the US for any employer,"Quickbooks (1 year), C++ (1 year), Web Development (1 year), Javascript (1 year), Data Analysis (Less than 1 year), Excel (3 years), SQL (Less than 1 year)","['Vice President', 'Intern', 'Compliance Officer']","['Sigma Phi Delta Engineering Fraternity - Los Angeles, CA', 'Level One Technologies - St. Louis, MO', 'Capital Mortgage Management, Inc - St. Louis, MO']","['December 2017 to Present', 'May 2017 to August 2017', 'May 2015 to August 2016']","['Fraternity liaison to the Viterbi School of EngineeringSenior member of the chapter»s executive boardResponsible for planning chapter outreach and social events', 'Converted text-based client-side communications to dynamic HTML emails         Incorporated template variables to interact with Perl-based softwareRedesigned company»s website to meet modern industry standards', 'Processed contributions to the firm»s $330M mutual fund     Analyzed construction projects as investment opportunities for the fund     Worked closely with clients» auditors to fulfill SEC and HUD requirements']","['University of Southern California - Los Angeles, CA']",['Bachelor of Science in Business Administration']
3,NA,"    20 years of banking experience in various capacities to include: Commercial Banking, Commercial Underwriting, Audit, Compliance  and Relationship Management.Œæ     15 years of Wealth Management experience focusing on individuals and business owners with investible assets of $2.5MM+. Œæ    15 Years of senior level commercial lending experience.  Negotiations of complex commercial business transactions, treasury management solutions and diversified investment product solutions.Œæ    High level analytical skill set  with in depth financial & business process analysis of corporations up to $500MM in revenue.Œæ    15 Years of client facing problem solving experience, delivering customer focused products with attention to detail.",NA,NA,"['Vice President', 'Vice President - Legal Specialty Group', 'Vice President - Commercial Underwriter', 'Vice President - Relationship Manager: Professional & Executive Banking', 'Assistant Vice President - Commercial Underwriter', 'Officer - Senior Auditor ñ Asset Management Group']","['City National Bank - Atlanta, GA', 'SunTrust Bank - Atlanta, GA', 'SunTrust Bank - Atlanta, GA', 'Bank of America - Atlanta, GA', 'Bank of America - Charlotte, NC', 'Bank Of America - Charlotte, NC']","['March 2014 to Present', 'March 2004 to March 2014', 'March 2004 to March 2006', 'April 2000 to March 2004', 'March 1998 to April 2000', 'June 1995 to March 1998']","['Developed and maintained important revenue-generating business client relationships with the primary focus of expanding existing business relationships and developing new business relationships for the Bank.As a relationship manager, my role included: financial analysis, revenue growth, product knowledge, sales, retention and client satisfaction.  Additional Information:Focused on analyzing business financial data, business operating strategies and business processes to recommend traditional or alternative financing products to enhance a client or prospects business process.  As a Relationship Manager, my responsibilities included:    Actively participated in the implementation of major financing strategies or business process improvements with clients and prospects.    Worked with relevant business partners to ensure that the client experience was enhanced.  Proactively assisted with  financing strategies and business cost improvements to include financing strategies, cash management, treasury management & capital markets products.    Worked with clients in developing annual business plans and directing clients on Bank policies with regards to annual business reviews.  To include: credit reviews or loan workout functions.My portfolio consists of various account relationships with an extensive percentage of complex, medium and large business customers.  My role is to ensure the overall success and growth of my portfolio by deepening relationships with existing clients and acquiring new clients.  I must ensure that I fully understood the client»s business process, goals, strategies and challenges.  After I accurately assess the clients financial needs, I must then formulate a business plan to effectively deliver the correct financial product and service to ensure the customer succeeds financially.', 'Developed and maintained important revenue-generating business and personal client relationships with the primary focus of expanding existing relationships and developing new business relationships for the Bank.    As a Relationship Manager, I act as the primary point of contact, responsible for the discovery, analysis and recommendations for the clients business and personal needs.      Identify client needs, analyze information, define goals, build plans and make recommendations for clients to achieve their goals and objectives.      I serve as a trusted advisor to simplify the complexity of products by challenging and collaborating with my clients to articulate and achieve their financial goals.      Utilized process to profile clients, spot client needs and execute on deficiencies using Brokerage, Insurance, Wealth Planning, Estate Planning, Lending and Depository products.', 'Prepared in-depth analysis on commercial credit relationships to include; underwriting, industry research, financial information analysis, financial modeling and analysis, preparing of credit approval documents, risk rating analysis & definition.    Direct communication with clients and prospects to improve the lending quality and interacted with Senior Management to develop, execute and close credit transactions.      Conducted comprehensive reviews of existing credit relationships to include, loan covenant monitoring, borrowing base tracking and credit policy exceptions.', 'Developed and prospected internal and external centers of influence to build and cultivate pipeline of new client opportunities by effectively utilizing a discovery process to profile clients and spot client needs that resulted in Brokerage, Lending, Deposit, Insurance and Wealth Planning opportunities.      Acted as the Core Team Member  to uncover opportunities with new and existing bank customers by continually monitoring and evaluating client needs to identify opportunities to expand and deepen household relationships.      Demonstrates proficiency in the utilization of consultative and advice driven sales; manages execution of client service standards to develop and retain lasting client relationships.', 'Responsible for reviewing, analyzing, and underwriting large, unusual or complex commercial and private wealth consumer requests and products while maintaining the Bank»s product and industry guidelines.      Reviewing financial statements and preparing applicable ratios (i.e. Debt Ratios, Loan-to-Value Ratios, Margin Analysis & Liquidity Analysis); prepared formal underwriting analysis reports for review by Senior Management.; examined transactions and ensuring that documents are consistent and uphold to the Bank»s industry guidelines; assisted with re-negotiations of loans based on lending guidelines; contacted customers and partners to gather additional information to make appropriate decisions or to explain rationale behind credit decisions.', 'Reviewed, identified, assessed and evaluated the internal control environment.  Recommended the development and implementation of process improvements and reported information of control weaknesses to management. Supervised and evaluated professional audit staff. Developed and implemented strategic plans for audit engagements.  Analyzed audit results and made recommendations to senior management.Key accomplishments included:    Participated on a Continuous Monitoring committee for the Asset Management group resulting in the development/Enhancement of software to increase audit efficiency while decreasing audit time.    Determined that conclusions accurately reflect exposures to loss or failure and are documented in accordance with division standards.    Exercised good business judgments when deciding whether to curtail or expand audit efforts.']","['Mercer University - Atlanta, GA', 'North Carolina Agricultural and Technical State University']","['MBA in Finance', 'B.S. in Finance']"
3,Vice President - Tax Lien Division,"Highly accomplished financial industry executive possessing more than 18 years of progressiveŒæexperience in portfolio management, regulatory compliance, and risk assessment. A skilled financialŒæofficer with the business acumen to create flexible strategic plans based on comprehensive forecastsŒæand data analysis. Capable administrator overseeing business operations including reporting, internalŒæcontrols, and regulatory compliance. Employs sound judgment to evaluate risk and implementŒæeffective strategies to minimize corporate exposure. Effective communicator able to craft insightfulŒæmessaging on complex financial interactions for quarterly investor reports. Fully versed in the innerŒæworkings of the global financial markets with a unique understanding of the workings of diverseŒæfinancial vehicles.",Authorized to work in the US for any employer,"bankruptcy (10+ years), Cash (10+ years), Excel (10+ years), Financial Analysis (10+ years), foreclosure (10+ years)","['Vice President', 'Manager', 'Portfolio Analyst']","['Tax Lien Division', 'NA', 'NA']","['2005 to Present', '2001 to 2005', '1998 to 2001']","["" Perform the duties of Co-Lead for the Tax Lien Division overseeing $1.1 Billion in investments since inception. Initiated the development and implementation of a proprietary Tax Lien Servicing platform. Analyze receivables by employing vintage analysis to manage credit risk. Review and approve borrowing base certificates being presented to lenders. Manage the foreclosure and bankruptcy process coordinating with attorneys to achieve resolution. Administer the lien acquisition process including evaluation of bid books for auctions. Execute disposition decisions regarding REO properties. Lead sales contract negotiations achieving favorable terms and recovering monies when feasible. Collaborate with Fund Accounting and the Controller to ensure compliance with all regulatory and financial requirements, including reporting, internal controls, and legal entity governance. Craft the quarterly investor memo for review by Executive management prior to distribution. Negotiate and execute various financing transactions including funding facilities, securitization,marketplace sales, and other financing activities. Develop the financial models supporting the assessment and underlying valuation of potentialacquisition opportunities. Participate in and often lead the negotiations for prospect and partner deals. Conduct valuation analysis and drive the due diligence and negotiation process for acquisitions.Key Accomplishments: Participated in the negotiations to acquire several loan facilities valued $60 million, $130 millionand $80 Million respectively.Page Two The funds have consistently outperformed their respective benchmarks generating high singledigit to low double digit returns after taxes and fees. Oversaw MD Sass's second fund which has returned more than 250% of the initial capital invested($250,000 per unit)."", "" Led and directed internal operations to ensure the firm's ability to identify and capitalize on investment opportunities. Fostered relationships with current or potential lenders. Prepared and distributed the monthly servicer report and analysis of portfolio performance. Collaborated with the Accounting Team supporting their ability to respond to audits efficiently and to ensure all financials accurately reflect performance. Prepared and distributed the monthly servicer reports and analysis for portfolio performance and borrowing base certificate per loan covenants. Aided in the preparation of quarterly investor reports. Assisted in portfolio reconciliation with the assigned Custodian."", ' Prepared all documentation for tax lien auctions which included bid books for managerial review. Researched and verified the status of outstanding receivables. Liaised with the tax offices in several jurisdictions to foster relationships. Collected data, performed analysis, and presented research findings on new markets. Identified discrepancies in financials performing bank reconciliations to adjust balances.']","['Howard University - Washington, DC', 'The University of West Indies (Mona Campus) - Kingston, JM']","['Master of Business Administration in Business Administration', 'Bachelor of Science in Accounting in Accounting']"
3,Vice president - Leo's Club,NA,Authorized to work in the US for any employer,PROBLEM-SOLVING (Less than 1 year),"['Vice president', 'Server/Cashier', 'General construction, laborer']","[""Leo's Club - Grass Lake, MI"", 'Boat Race Concessions, Grass Lake Park - Grass Lake, MI', 'Spring Expo, Grass Lake High School - Grass Lake, MI']","['2015 to Present', 'July 2017 to July 2017', 'March 2017 to March 2017']","['Helped with events in town', 'Grilled and assembled foods„è Served food to customers„è Worked cash register', 'Grass Lake, MI„è General construction, laborer']","['Grass Lake High School - Grass Lake, MI']",['concert and jazz']
3,Vice president,NA,Authorized to work in the US for any employer,"EXCEL (Less than 1 year), POWERPOINT (Less than 1 year), WORD (Less than 1 year)","['Vice president', 'Internship', 'Office secretary']","['Saudi Student Organization', 'Alomari Constructions', 'Alomari Constructions']","['2013 to 2014', '2012 to 2012', '2010 to 2012']","['4. Library assistance - front desk at Madigan Library at PCT (2014-2015).', 'NA', '2. Polymer and Plastic operator, PVC section at Petrokemya Arabian Petrochemical Company,']","['Pittsburg State University', 'Pennsylvania College of Technology - Williamsport, PA', 'Jubial Industrial College']","[""Master's in Plastic Engineering Technology"", ""Bachelor's in Plastics and Polymers Engineering Technology"", 'Associated in Plastic and Polymer Engineering Technology']"
3,Vice President - Assured Guaranty Corp,NA,Authorized to work in the US for any employer,NA,"['Vice President', 'Assistant Vice President', 'Public Financial Management / Analyst']","['Assured Guaranty Corp - New York, NY', 'Janney Montgomery Scott - Philadelphia, PA', 'Financial Modeling - Cleveland, OH']","['June 2007 to Present', 'November 2006 to June 2007', 'October 2004 to October 2006']","['Principal Competitive Pricing„è Managed daily pricing of all transactions sold in the \'competitive\' market - 30 transactions perweek, accounting for 20% of total par insured annually.„è Coordinated the deal review process group of 8 credit analysts, creating actionableopportunities used by sales/marketing to win deals.Capital Management / Bond Trader„è Stewarded a $100 million portfolio of institutional buy-side municipal bonds, focusing in the primary market.„è Served as the company ""face"" for municipal bonds, developing and maintaining relationships with every prominent broker in the space.Pricing Models / Technology„è Formulated and supported the department-wide insurance pricing model which directlytranslates up-front insurance premium into a market yield.„è Built the online program which offers insurance products on various industry broker-dealerplatforms.„è Extensive work in Excel and Bloomberg Terminal and API. EMMA, TM3, SDC, and DBC.Proficient in VB and Python.Credit Analyst„è Extensive experience analyzing municipal credits for submission through formal credit reviewprocess. Credits spanned tax-backed transactions to revenue-secured debt. Presentation before senior officers was required.„è Managed client relationships from deal origination to the sale of a transaction.Marketing„è Represented the company across the country meeting with sell-side, buy-side, financialadvisors, traders and underwriters on a monthly basis.„è Developed and implemented customized marketing plan aimed at retail investors.', 'Municipal Banker and Analyst„è Lead bond analyst and research for current and prospective municipal clients.„è Worked closely with trading and underwriting desk to develop sales pitches and RFPresponses.', 'Developed a strong analytical and client-focused foundation. Attended 3 month rigoroustraining for bond math.„è Responsible for generating debt service schedules and scanning for potential refundingcandidates.']",['University of Georgia'],['Bachelor of Sciences in Mathematics']
3,NA,NA,NA,NA,['Vice President'],"['Archer Construction, Inc - Kent, WA']",['NA'],['NA'],[],[]
3,Vice President - CITIGROUP - GLOBAL RISK MANAGEMENT,NA,Authorized to work in the US for any employer,"SQL (10+ years), Excel (10+ years), MS Access (10+ years), Project Coordination (10+ years), Analytics (10+ years)","['Vice President', 'Consultant', 'Manager of Business Intelligence', 'Vice President', 'consultant']","['CITIGROUP - GLOBAL RISK MANAGEMENT - New York, NY', 'HSBC - GLOBAL BANKING & MARKETS - New York, NY', 'HSBC - US PRIVATE BANK - New York, NY', 'CITIGROUP - PRIVATE BANK - New York, NY', 'CHASE/JPMORGAN/CHEMICAL Bank']","['September 2014 to Present', 'November 2011 to August 2014', 'June 2007 to November 2011', 'November 2005 to June 2007', '1994 to 2005']","['Partnered with Private Bank Risk and Investment Finance to determine requirements for an Obligor Limit Exception system used by Private Bank credit portfolio managers to prevent concentration risk related losses. Managed and executed User Acceptance Testing. Created training materials for Margin and Securities Backed Finance data quality improvement and report automation projects. Managed data quality rules identification and scorecard improvement process. Currently working on creating an inventory and standardizing Classifiably managed and Delinquency managed  portfolio identification across various credit and loan systems for the Private Bank.', 'Analyzed requirements for and worked with Compliance and vendor (Actimize) to ensure successful delivery of the Currency Transaction Reporting module. Separately, provided data quality analytics and coordinated remediation efforts for data entry processes, controls and systems.  Compiled data quality improvement progress report for senior management.', 'Reviewed existing manual process used by the Private Bankers (PBs) and Product Managers to track Sales Pipeline with the goal of improving the efficiency and ease of use. Created an automated solution across the US using MS Access as a tool. Provided training and support to the end users. Developed a monthly package of progress reports presented by the Senior Executive team and Product Heads to the PBs. Managed PB scorecard reporting and process improvement. Produced periodic analysis and reports to the Head of Business Risk such as PB client visitation report (upcoming and past due analysis). Analyzed credit data for segmentation analysi', 'Spearheaded requirements gathering from the Credit area for new module for a credit processor to effectively manage covenants. Acted as a liaison between the Credit area and Technology. Managed and participated in User Acceptance Testing and training. Provided data analysis as needed for the Credit team.', 'Produced, in coordination with the regional credit areas and the middle office, requirements for a credit risk concentrationtracking system that enables credit portfolio managers to view concentration against thresholds by industry and/or country.Itemized data sources, re-engineered process workflow and designed reports.  For the Check Cashers Credit area, designed and delivered an application in MS Access to track Daily Customer PositionSheet and various reports. Created training materials and trained and supported the users  Re-designed workflow and provided technology improvements for managing approval process for retail branch renovations,acquisition and relocation.']","['Pace University Lubin School of Business - New York, NY', 'New York University', 'City College', 'New York University']","['Certified Compliance Regulatory Professional (CCRP) in Banking Compliance', 'Diploma in Credit Analysis', 'Bachelor of Engineering in Electrical Engineering', 'Bachelor of Mathematics in Mathematics']"
3,Vice President - Citi Group Capital Markets,"Highly adaptive professional with over fifteen years of content, technology and management experience in the financial services industry. A proven track record of relevant success in producing quantifiable savings through cost reduction, demand rationalization, process improvement, and operational efficiency.  Extensive knowledge and utilization of application metric reporting.ŒæKey strengths include:Œæ Bloomberg Terminal s and  AIM, REUTERS EIKONŒæ Support of pre-trade, post-execution and end-of-day compliance as well as order management systems (EZE, Charles River, TOMS)Œæ Compliance and rights of use for vendor, exchange, and specialist dataŒæ Vendor strategic sourcing, redistribution, and relationship managementŒæ Financial analysis of market data expense and key metrics",Authorized to work in the US for any employer,NA,"['Vice President', 'Director', 'Assistant Vice President', 'Business Development']","['Citi Group Capital Markets - New York, NY', 'Citi Group Capital Markets - New York, NY', 'Citi Group Capital Markets - New York, NY', 'Alacra Inc - New York, NY']","['May 2010 to Present', 'October 2005 to May 2010', 'October 2003 to October 2005', 'September 1999 to October 2003']","['Responsible for the global lead analysis on all market data initiatives Support  buy-side clients with roll-out and implementation of Bloomberg AIM (Asset & Investment Manager) Global collaboration with internal funds and proprietary trading desks Strategic sourcing and management of reference data supporting several global business units, including Investment Research, Fixed Income, Transaction Services and Investment Banking Effectively produced savings through utilization monitoring, associate semi-annual review of market data expenses, and bi-weekly engagement with all major lines of business and support partners Designed and implemented market data profiles and entitlements across Investment Banking and Research businesses', 'Oversee team of 8 markets data analysts, finance and technology teams spanning NY, London and Hong Kong Member of the Blackstone Hedge Fund Launch Team, successfully implemented all aspects of market data for BlackPort Capital (Distressed Fund), Kailix (Long/Short), Cadian Capital, Senator Investments and ArchView Capital Opened offices in Hong Kong, Berlin, Chicago and Los Angeles Generated monthly, quarterly, annual vendor metric reports Implement cost savings/inventory management initiatives across $18M 2009 Budget Launched access to MDM from MDSL, thereby increasing more transparency for vendor spend, inventory levels and expense management. Conduct usage analysis that produced Deal Books for Non-Real Time Data (NRTD) vendors with spend over $1M.  Methods included review of contracts; usage metrics; platform dependencies; comparable products; industry benchmarks.  Monetized cost reduction opportunities.', 'Oversaw team of (5) specializing in market data analysis, sourcing and procurement Actively reduced Global Market Spend of $175M by participating with Global Procurement & Services to obtain best priced contracts (favored nation status) that met CS\'s guidelines. Lead monthly Market Data discussion, increasing focus and leveraging time available - While assuring all parties have an opportunity to speak.  This assures managers with a business interest in Market Data have consistent information and opportunity to influence results. Modified Deal Books as required during negotiations; assured a conclusive outcome. Manage day-to-day vendor relationships such as Thomson, Reuters, FactSet and Telerate Negotiate vendor agreements, including soft dollar Liaise with IT, Legal and Internet Security in the procurement of content Analyze product usage and ensure billing/charge-back allocations are accurate Analyze market data requirements/evaluate vendor services/pricing to make recommendations to the ""Business""', 'Responsible for sales, customer service, client training and content acquisition. Major global clients included Bank of America, Goldman Sachs, CSFB, Blackstone and  PricewaterhouseCoopers. Coordinated with product development in the acquisition of content for the Alacra platform Selected and implemented sales tools that significantly increased productivity Managed customer support team Consistently met and exceeded sales goalsPR Newswire Sales Manager - Tampa, FL - April 1999 to September 1999 Major Account Manager - New York, NY - August 1998 to April 1999 Account Executive - New York, NY - August 1997 to August 1998 Sales Support Representative - New York, NY - November 1996 to August 1997 Editor - Jersey City, NJ - March 1996 to November 1996Burns McClellan Billing Manager - New York, NY - June 1995 to March 1996']","['Fairleigh Dickinson University - Madison, NJ']",['B.A. in Philosophy']
3,Vice President,"To use the 25+ years of management, leadership, project bidding and marketing experience to help drive a prospective company forward. My hands on approach to working with employees, problem solving, and marketing will be a valuable asset to the decision making process within an organization.",NA,NA,"['Vice President', 'Vice President of Operations', 'General Manager', 'Owner']","['Robinson Pipe Services, Inc', 'Clean Water, LTD', 'K&D Environmental', 'ZTI Environmental']","['February 2010 to November 2017', '2005 to 2010', '2000 to 2005', '1992 to 2000']","['Company is a Heavy Industrial / Environmental entity; my responsibilities were overseeing all aspects of the day to day operations of the company monitoring and directing facilities upkeep, equipment maintenance, acquisition of equipment and vehicles, staffing including hiring, discipline and termination, training, sales, reviewed and complied bids in excess of $ 10,000 to $ 2,000,000, attended bid walk-throughs, budget projections and compiling of reports for corporate in Chicago. At its peak we built the company to 44 employees.Once a year all executives would spend one week at corporate for detailed training in Labor / Employment Law, Environmental Law, D.O.T., Accounting Practices, Marketing, and OSHA / Safety review.Reason for leaving: Corporate decision to realign divisions', 'Company had three locations that were processing non-hazardous waste streams primarily of oils and coolants. I traveled to all three locations to oversee the functions of the facilities and process equipment, transportation equipment, review and streamline preventive maintenance procedures, monitor costs, budget and projections of the operations; I would also assist in marketing of the company.Reason for leaving: Offer V.P. position at RPS that would not require me to be gone 4 days a week', 'Company was an Environmental Cleaning company responsible for spill responses, industrial cleaning of tanks, factories, etc. Was hired in as the Sales Manager and after one year was promoted to General Manager, duties included but were not limited to all aspects of the day to day operations including facilities, staffing, equipment, marketing, forecasts and budgeting of the company, compiling and reporting to corporate.Reason for leaving: Offered V.P. position at Clean Water, LTD', 'Started a marketing and sales company selling absorbent and spill equipment to response and facilities contractors, was responsible for all aspects of the company, would travel to clients for sales calls, set up and ran sales booths at product conventions.Reason for leaving: Sold the company to supplier']",['Ithaca College'],['Business Management']
